character,scene,loc,loc_name
ARAGORN,60918,85.1,SUMMIT OF AMON HEN
ARAGORN,62430,85.3,PARTH GALEN HILLSIDE
ARAGORN,62430,81.3,PARTH GALEN HILLSIDE
LEGOLAS,33193,51.1,"COUNCIL CHAMBER, RIVENDELL"
LEGOLAS,40118,51.1,"COUNCIL CHAMBER, RIVENDELL"
LEGOLAS,40118,55.1,EREGION HILLS
LEGOLAS,41162,55.5,EREGION HILLS
LEGOLAS,41162,57.5,PASS OF CARADHRAS
LEGOLAS,42575,57.2,PASS OF CARADHRAS
LEGOLAS,42575,59.2,MORIA GATE
LEGOLAS,43779,59.3,MORIA GATE
LEGOLAS,43779,59.3,MORIA GATE
LEGOLAS,46285,59.2,MORIA GATE
LEGOLAS,46285,64.2,"BALIN’S TOMB, MORIA"
LEGOLAS,47989,64.4,"BALIN’S TOMB, MORIA"
LEGOLAS,47989,68.4,EDGE OF LOTHLÓRIEN
LEGOLAS,48891,68.4,EDGE OF LOTHLÓRIEN
LEGOLAS,48891,69.4,"CERIN AMROTH, LOTHLÓRIEN"
LEGOLAS,51264,69.3,"CERIN AMROTH, LOTHLÓRIEN"
LEGOLAS,51264,71.3,"CELEBORN’S CHAMBER, CARAS GALADHON"
LEGOLAS,52355,71.2,"CELEBORN’S CHAMBER, CARAS GALADHON"
LEGOLAS,52355,72.2,"CARAS GALADON, LOTHLÓRIEN"
LEGOLAS,55381,72.5,"CARAS GALADON, LOTHLÓRIEN"
LEGOLAS,55381,77.5,"SILVERLODE RIVER BANK, LOTHLÓRIEN"
LEGOLAS,55906,77.6,"SILVERLODE RIVER BANK, LOTHLÓRIEN"
LEGOLAS,55906,78.6,SILVERLODE RIVER BANK
LEGOLAS,58725,78.7,SILVERLODE RIVER BANK
LEGOLAS,58725,81.7,SHORE OF NEN HITHOEL
LEGOLAS,60918,81.2,SHORE OF NEN HITHOEL
LEGOLAS,60918,85.2,SHORE OF NEN HITHOEL
LEGOLAS,62430,85.6,PARTH GALEN HILLSIDE
LEGOLAS,62430,81.6,PARTH GALEN HILLSIDE
GIMLI,33193,51.4,"COUNCIL CHAMBER, RIVENDELL"
GIMLI,40118,51.3,"COUNCIL CHAMBER, RIVENDELL"
GIMLI,40118,55.3,EREGION HILLS
GIMLI,41624,55.0,EREGION HILLS
GIMLI,41624,57.0,PASS OF CARADHRAS
GIMLI,42091,57.0,PASS OF CARADHRAS
GIMLI,42091,58.0,WEST BASE OF THE MISTY MOUNTAINS
GIMLI,42575,58.5,WEST BASE OF THE MISTY MOUNTAINS
GIMLI,42575,59.5,MORIA GATE
GIMLI,43779,59.0,MORIA GATE
GIMLI,43779,59.0,MORIA GATE
GIMLI,44412,59.0,MORIA GATE
GIMLI,44412,61.0,MORIA MITHRIL MINE
GIMLI,46285,61.5,MORIA MITHRIL MINE
GIMLI,46285,64.5,"BALIN’S TOMB, MORIA"
GIMLI,47363,64.0,"BALIN’S TOMB, MORIA"
GIMLI,47363,65.0,"STAIRWAY OF KHAZAD-DÛM, MORIA"
GIMLI,47989,65.0,"STAIRWAY OF KHAZAD-DÛM, MORIA"
GIMLI,47989,68.0,EDGE OF LOTHLÓRIEN
GIMLI,48891,68.0,EDGE OF LOTHLÓRIEN
GIMLI,48891,69.0,"CERIN AMROTH, LOTHLÓRIEN"
GIMLI,55906,69.0,"CERIN AMROTH, LOTHLÓRIEN"
GIMLI,55906,78.0,SILVERLODE RIVER BANK
GIMLI,58725,78.0,SILVERLODE RIVER BANK
GIMLI,58725,81.0,SHORE OF NEN HITHOEL
GIMLI,62430,81.0,SHORE OF NEN HITHOEL
GIMLI,62430,81.0,SHORE OF NEN HITHOEL
HALDIR,47989,68.6,EDGE OF LOTHLÓRIEN
HALDIR,48891,68.6,EDGE OF LOTHLÓRIEN
HALDIR,48891,69.6,"CERIN AMROTH, LOTHLÓRIEN"
HALDIR,49929,69.3,"CERIN AMROTH, LOTHLÓRIEN"
HALDIR,49929,69.3,"CERIN AMROTH, LOTHLÓRIEN"
HALDIR,51125,69.0,"CERIN AMROTH, LOTHLÓRIEN"
HALDIR,51125,70.0,LOTHLÓRIEN HILLTOP
CELEBORN,51264,71.6,"CELEBORN’S CHAMBER, CARAS GALADHON"
CELEBORN,55261,71.0,"CELEBORN’S CHAMBER, CARAS GALADHON"
CELEBORN,55261,76.0,"SILVERLODE SHORE, LOTHLÓRIEN"
CELEBORN,55381,76.2,"SILVERLODE SHORE, LOTHLÓRIEN"
CELEBORN,55381,77.2,"SILVERLODE SHORE, LOTHLÓRIEN"
CELEBORN,55647,77.0,"SILVERLODE RIVER BANK, LOTHLÓRIEN"
CELEBORN,55647,76.0,"SILVERLODE RIVER BANK, LOTHLÓRIEN"
LURTZ,54798,74.5,ORTHANC CHAMBER
LURTZ,60918,74.0,ORTHANC CHAMBER
LURTZ,60918,85.0,PARTH GALEN HILLSIDE
THE,60586,84.6,SUMMIT OF AMON HEN
