character,scene,loc,loc_name
ARWEN,34826,43.0,"ARWEN’S ROOM, RIVENDELL"
ELROND,31601,37.5,RIVENDELL DAY
ELROND,34826,37.5,RIVENDELL DAY
ELROND,34826,43.5,"ARWEN’S ROOM, RIVENDELL"
GAMLING,32624,3.0,PLAINS OF ROHAN
GAMLING,33367,3.3,PLAINS OF ROHAN
GAMLING,33367,38.3,HELM’S DEEP
GAMLING,33668,38.0,HELM’S DEEP
GAMLING,33668,39.0,HELM’S DEEP BATTLEMENTS
GAMLING,43348,39.0,HELM’S DEEP BATTLEMENTS
GAMLING,43348,39.0,HELM’S DEEP BATTLEMENTS
GAMLING,45787,39.0,HELM’S DEEP BATTLEMENTS
GAMLING,45787,53.0,HELM’S DEEP BATTLEMENTS
GAMLING,47227,53.8,HELM’S DEEP BATTLEMENTS
GAMLING,47227,39.8,HELM’S DEEP HALL
GAMLING,49640,39.0,"KING’S CHAMBER, HELM’S DEEP"
GAMLING,49640,57.0,"KING’S CHAMBER, HELM’S DEEP"
GAMLING,49945,57.0,HELM’S DEEP GATE
GAMLING,49945,57.0,HELM’S DEEP GATE
GAMLING,52016,57.0,HELM’S DEEP GATE
GAMLING,52016,51.0,HELM’S DEEP GATE
SHARKU,32624,3.5,PLAINS OF ROHAN
VILLAGER,33355,3.0,PLAINS OF ROHAN
ALDOR,33367,38.6,HELM’S DEEP
GALADRIEL,35964,44.0,RIVENDELL
GALADRIEL,36662,44.0,RIVENDELL
GALADRIEL,36662,45.0,FOREST OF ITHILIEN
GALADRIEL,36875,45.0,FOREST OF ITHILIEN
GALADRIEL,36875,46.0,HENNETH ANNÛN
MADRIL,37120,46.0,ITHILIEN
MADRIL,40785,46.0,ITHILIEN
MADRIL,40785,46.0,HENNETH ANNÛN
MADRIL,41672,46.5,HENNETH ANNÛN
MADRIL,41672,46.5,HENNETH ANNÛN
MADRIL,50612,46.0,HENNETH ANNÛN
MADRIL,50612,31.0,HENNETH ANNÛN
MADRIL,51397,31.4,HENNETH ANNÛN
MADRIL,51397,47.4,OSGILIATH
MADRIL,53847,47.5,OSGILIATH
MADRIL,53847,47.5,OSGILIATH
DENETHOR,38635,47.0,OSGILIATH
BOROMIR,38635,47.6,OSGILIATH
BOROMIR,40754,47.0,OSGILIATH
BOROMIR,40754,47.0,OSGILIATH
HALETH,46447,39.5,HELM’S DEEP BATTLEMENTS
GUARD,46913,39.5,HELM’S DEEP BATTLEMENTS
HALDIR,46913,39.7,HELM’S DEEP BATTLEMENTS
HALDIR,49413,39.7,HELM’S DEEP BATTLEMENTS
HALDIR,49413,39.7,HELM’S DEEP BATTLEMENTS
RANGER,50612,31.2,ITHILIEN
RANGER,51397,31.0,ITHILIEN
RANGER,51397,47.0,OSGILIATH
